Test	SubjID	Activity	Avg_time_Body_Acceleration_Mean()_along_Xaxis	Avg_time_Body_Acceleration_Mean()_along_Yaxis	Avg_time_Body_Acceleration_Mean()_along_Zaxis	Avg_time_Body_Acceleration_StandardDev()_along_Xaxis	Avg_time_Body_Acceleration_StandardDev()_along_Yaxis	Avg_time_Body_Acceleration_StandardDev()_along_Zaxis	Avg_time_Gravity_Acceleration_Mean()_along_Xaxis	Avg_time_Gravity_Acceleration_Mean()_along_Yaxis	Avg_time_Gravity_Acceleration_Mean()_along_Zaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Xaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Yaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Zaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_time_BodyGyro_Mean()_along_Xaxis	Avg_time_BodyGyro_Mean()_along_Yaxis	Avg_time_BodyGyro_Mean()_along_Zaxis	Avg_time_BodyGyro_StandardDev()_along_Xaxis	Avg_time_BodyGyro_StandardDev()_along_Yaxis	Avg_time_BodyGyro_StandardDev()_along_Zaxis	Avg_time_BodyGyroJerk_Mean()_along_Xaxis	Avg_time_BodyGyroJerk_Mean()_along_Yaxis	Avg_time_BodyGyroJerk_Mean()_along_Zaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Xaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Yaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Zaxis	Avg_time_Body_Acceleration_Magnitude_Mean()	Avg_time_Body_Acceleration_Magnitude_StandardDev()	Avg_time_Gravity_Acceleration_Magnitude_Mean()	Avg_time_Gravity_Acceleration_Magnitude_StandardDev()	Avg_time_Body_AccelerationJerk_Magnitude_Mean()	Avg_time_Body_AccelerationJerk_Magnitude_StandardDev()	Avg_time_BodyGyro_Magnitude_Mean()	Avg_time_BodyGyro_Magnitude_StandardDev()	Avg_time_BodyGyroJerk_Magnitude_Mean()	Avg_time_BodyGyroJerk_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Mean()_along_Xaxis	Avg_freq_Body_Acceleration_Mean()_along_Yaxis	Avg_freq_Body_Acceleration_Mean()_along_Zaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Xaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Yaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Zaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Xaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Yaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Zaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Xaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Yaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Zaxis	Avg_freq_BodyGyro_Mean()_along_Xaxis	Avg_freq_BodyGyro_Mean()_along_Yaxis	Avg_freq_BodyGyro_Mean()_along_Zaxis	Avg_freq_BodyGyro_StandardDev()_along_Xaxis	Avg_freq_BodyGyro_StandardDev()_along_Yaxis	Avg_freq_BodyGyro_StandardDev()_along_Zaxis	Avg_freq_BodyGyro_MeanFreq()_along_Xaxis	Avg_freq_BodyGyro_MeanFreq()_along_Yaxis	Avg_freq_BodyGyro_MeanFreq()_along_Zaxis	Avg_freq_Body_Acceleration_Magnitude_Mean()	Avg_freq_Body_Acceleration_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Magnitude_MeanFreq()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_Mean()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_StandardDev()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyro_Magnitude_Mean()	Avg_freq_BodyBodyGyro_Magnitude_StandardDev()	Avg_freq_BodyBodyGyro_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyroJerk_Magnitude_Mean()	Avg_freq_BodyBodyGyroJerk_Magnitude_StandardDev()	Avg_freq_BodyBodyGyroJerk_Magnitude_MeanFreq()
0	15	          STANDING	0.2789	-0.018352	-0.10591	-0.988949	-0.931900	-0.951670	 0.9655	-0.164713	 0.064598	-0.9884	-0.9657	-0.9588	0.07523	 0.006172555	-0.00658737	-0.985459	-0.967720	-0.98530	-0.0262434	-0.065964	 0.0761947	-0.94779	-0.971333	-0.96817	-0.10136	-0.04385	-0.052278	-0.97151	-0.98811	-0.981293	-0.9612076	-0.94860	-0.9612076	-0.94860	-0.981495	-0.97999	-0.946961	-0.93129	-0.98441	-0.98143	-0.98672	-0.943349	-0.96547	-0.990061	-0.930286	-0.94791	 0.06271776	-0.0344990	 0.0993963	-0.985353	-0.967885	-0.98263	-0.986934	-0.969934	-0.986654	 0.267948	-0.173615100	 0.065048	-0.95038	-0.97513	-0.96826	-0.9483	-0.96944	-0.97128	-0.188671	-0.130161	-0.0512384	-0.960337	-0.9502040	 0.0328961	-0.9790788	-0.98018	 0.2936853	-0.9567339	-0.92884	-0.1999135	-0.98319	-0.98033	 0.0570239
0	15	           SITTING	0.2729	-0.011719	-0.11366	-0.987084	-0.922407	-0.949338	 0.8904	 0.210849	 0.002816	-0.9826	-0.9436	-0.9530	0.07848	-0.008984376	-0.00237208	-0.988162	-0.978127	-0.98701	-0.0377111	-0.080343	 0.0951978	-0.98820	-0.975322	-0.96377	-0.09536	-0.03961	-0.052415	-0.99289	-0.99031	-0.987937	-0.9586698	-0.93798	-0.9586698	-0.93798	-0.986108	-0.98464	-0.957332	-0.96348	-0.99219	-0.98972	-0.98662	-0.938926	-0.96323	-0.987385	-0.919163	-0.94570	-0.00004229	 0.0966857	 0.1510531	-0.988106	-0.978159	-0.98491	-0.989314	-0.979713	-0.987694	 0.240023	-0.000006704	 0.039756	-0.98615	-0.97920	-0.96673	-0.9889	-0.97346	-0.96623	 0.105476	-0.154626	-0.0086726	-0.949752	-0.9411959	 0.1575063	-0.9846894	-0.98328	 0.2428183	-0.9737622	-0.96338	-0.0544037	-0.99018	-0.98950	 0.2080168
0	15	            LAYING	0.2895	-0.016630	-0.11853	-0.972256	-0.962759	-0.929587	-0.1720	 0.899243	-0.036919	-0.9615	-0.9860	-0.9507	0.07675	 0.012398427	-0.00443928	-0.981739	-0.970922	-0.97840	-0.0168301	-0.061970	 0.1134519	-0.95717	-0.961143	-0.95654	-0.10227	-0.04159	-0.062433	-0.97392	-0.98048	-0.980113	-0.9553407	-0.94331	-0.9553407	-0.94331	-0.979890	-0.97364	-0.944605	-0.92404	-0.98324	-0.97365	-0.97402	-0.962461	-0.95157	-0.971719	-0.964590	-0.92392	-0.14891212	 0.2405974	 0.0627475	-0.981330	-0.970833	-0.97478	-0.983949	-0.973215	-0.980745	 0.114787	 0.014105683	 0.001034	-0.95541	-0.96431	-0.95819	-0.9582	-0.95999	-0.96002	-0.154987	-0.146020	 0.0008122	-0.956001	-0.9455086	 0.1273584	-0.9736812	-0.97253	 0.2734851	-0.9468126	-0.92368	-0.1963443	-0.97573	-0.97265	 0.0886671
0	15	           WALKING	0.2739	-0.017081	-0.10762	-0.327962	 0.138913	-0.518933	 0.9515	-0.233918	 0.075736	-0.9784	-0.9711	-0.9581	0.08978	 0.008905886	 0.00065871	-0.373218	-0.031927	-0.68627	-0.0554884	-0.061243	 0.0842485	-0.32962	-0.420865	-0.48653	-0.07767	-0.05525	-0.051098	-0.28377	-0.70240	-0.591669	-0.1865147	-0.32388	-0.1865147	-0.32388	-0.320129	-0.31007	-0.243711	-0.42580	-0.54398	-0.63779	-0.31744	 0.111321	-0.55494	-0.332521	 0.080565	-0.53703	-0.39551805	 0.0291755	-0.0059077	-0.390822	-0.066938	-0.64891	-0.411500	-0.060684	-0.723051	-0.292088	-0.330560048	-0.186832	-0.25340	-0.53542	-0.46146	-0.3576	-0.36536	-0.54400	-0.149193	-0.339593	-0.0485169	-0.275156	-0.4583448	 0.0782256	-0.2897540	-0.34241	 0.0164171	-0.4891664	-0.48175	-0.0458815	-0.64508	-0.65401	 0.0070601
0	15	WALKING_DOWNSTAIRS	0.2802	-0.005630	-0.11053	 0.406471	 0.186532	-0.281982	 0.9323	-0.167462	 0.078882	-0.9428	-0.9257	-0.9340	0.07115	 0.015115900	-0.01002129	 0.134594	 0.015806	-0.40401	-0.1366187	-0.034676	 0.0711758	-0.31869	-0.373208	-0.25065	-0.04825	-0.04954	-0.033921	-0.45598	-0.57496	-0.394542	 0.3204494	 0.35320	 0.3204494	 0.35320	-0.037267	 0.15963	-0.121686	-0.28425	-0.50947	-0.56364	 0.23531	 0.167518	-0.25981	 0.466326	 0.119994	-0.35741	-0.44557674	 0.0233643	 0.1807489	 0.061969	-0.026977	-0.34538	 0.108063	-0.007229	-0.461599	-0.377131	-0.386323444	-0.117402	-0.22736	-0.40233	-0.18319	-0.3516	-0.36097	-0.34367	-0.246347	-0.134716	-0.0645117	 0.331150	 0.1531242	-0.0581789	 0.1584133	 0.15051	-0.0799656	-0.3738986	-0.34939	-0.1109707	-0.56540	-0.59347	 0.0564156
0	15	  WALKING_UPSTAIRS	0.2702	-0.028752	-0.11695	-0.026097	-0.004065	-0.379717	 0.9185	-0.314961	 0.081180	-0.9526	-0.9276	-0.9216	0.07297	-0.004173618	-0.00525880	-0.186945	-0.311861	-0.74881	 0.0903340	-0.154721	 0.0911681	-0.41525	-0.330233	-0.47737	-0.14449	-0.03654	-0.076724	-0.52553	-0.76305	-0.657908	-0.0009714	-0.13655	-0.0009714	-0.13655	-0.316050	-0.31336	-0.201217	-0.28843	-0.66364	-0.74895	-0.07463	-0.101935	-0.53959	-0.008382	-0.019133	-0.34960	-0.50501356	-0.1497709	-0.2509616	-0.237053	-0.338102	-0.71455	-0.207232	-0.330391	-0.783005	-0.439500	-0.468496864	-0.313515	-0.36110	-0.51703	-0.48570	-0.4372	-0.24361	-0.52374	-0.284367	-0.465210	-0.2191229	-0.165242	-0.2556593	-0.0383018	-0.2619567	-0.39131	 0.1009601	-0.4536936	-0.30859	-0.2919777	-0.73142	-0.79310	 0.1440107
0	16	          STANDING	0.2835	-0.016600	-0.10366	-0.989077	-0.960298	-0.953469	 0.9416	-0.057887	-0.166737	-0.9854	-0.9806	-0.9596	0.07364	 0.012076795	-0.00476311	-0.991026	-0.982622	-0.98807	-0.0299337	-0.068668	 0.0867343	-0.97340	-0.980110	-0.98236	-0.10011	-0.04250	-0.054434	-0.98710	-0.99259	-0.992699	-0.9699488	-0.95729	-0.9699488	-0.95729	-0.989205	-0.98676	-0.972528	-0.96411	-0.99285	-0.99081	-0.98943	-0.969314	-0.97000	-0.989101	-0.958174	-0.94854	-0.01623714	 0.0673569	 0.0525159	-0.991039	-0.982425	-0.98609	-0.991847	-0.984236	-0.988658	 0.267452	-0.011075703	-0.005278	-0.97316	-0.98359	-0.98364	-0.9739	-0.97840	-0.98353	-0.117570	-0.180189	 0.0079153	-0.971083	-0.9571736	 0.0924921	-0.9865027	-0.98591	 0.3446739	-0.9754486	-0.96357	-0.0835938	-0.99117	-0.99067	 0.2110781
0	16	           SITTING	0.2808	-0.010250	-0.08914	-0.986826	-0.951608	-0.939672	 0.9425	-0.086588	 0.089268	-0.9802	-0.9680	-0.9458	0.07343	 0.009856429	-0.01150306	-0.990861	-0.981801	-0.98349	-0.0412014	-0.057453	 0.0795736	-0.98104	-0.958337	-0.96029	-0.09572	-0.04504	-0.058837	-0.98958	-0.99062	-0.988364	-0.9618797	-0.94105	-0.9618797	-0.94105	-0.987473	-0.98362	-0.946417	-0.93794	-0.99244	-0.98826	-0.98704	-0.961457	-0.95955	-0.986892	-0.949829	-0.93465	-0.00757860	 0.1499879	 0.1315604	-0.990964	-0.981752	-0.98118	-0.991568	-0.983231	-0.984362	 0.203453	-0.027202813	 0.011017	-0.97863	-0.96680	-0.96006	-0.9821	-0.95434	-0.96427	 0.138693	-0.174806	 0.2071128	-0.958335	-0.9425883	 0.2406173	-0.9839686	-0.98219	 0.3200551	-0.9540610	-0.93886	 0.0006881	-0.98936	-0.98751	 0.2326318
0	16	            LAYING	0.2742	-0.016610	-0.10731	-0.973691	-0.943061	-0.965490	-0.2068	-0.019927	 0.893884	-0.9638	-0.9661	-0.9679	0.07840	 0.013280505	-0.00154105	-0.988417	-0.984867	-0.98764	-0.0161545	-0.113675	 0.0966210	-0.97701	-0.970748	-0.98478	-0.10221	-0.03477	-0.057679	-0.98584	-0.98905	-0.994465	-0.9618346	-0.95790	-0.9618346	-0.95790	-0.988350	-0.98789	-0.951777	-0.95902	-0.99084	-0.98821	-0.98021	-0.963636	-0.97458	-0.971409	-0.937084	-0.96252	-0.34641363	-0.1830181	 0.1306792	-0.988580	-0.984753	-0.98554	-0.989287	-0.986215	-0.988349	 0.065597	-0.018579919	 0.065208	-0.97589	-0.97609	-0.98596	-0.9775	-0.96814	-0.98573	-0.125552	-0.215508	 0.1002358	-0.968021	-0.9581119	-0.1213023	-0.9875145	-0.98725	 0.3532661	-0.9702496	-0.95898	-0.1249986	-0.98870	-0.98806	 0.0909876
0	16	           WALKING	0.2760	-0.020429	-0.10880	-0.404693	-0.314570	-0.159800	 0.9260	-0.066825	-0.217351	-0.9825	-0.9738	-0.9614	0.07702	 0.009684447	 0.00360803	-0.396224	-0.425564	-0.44026	-0.0151722	-0.069596	 0.0818651	-0.65417	-0.612594	-0.36549	-0.11092	-0.04339	-0.053299	-0.67589	-0.71224	-0.571265	-0.2587667	-0.47181	-0.2587667	-0.47181	-0.363144	-0.40339	-0.485932	-0.66508	-0.67154	-0.72281	-0.39479	-0.321501	-0.24436	-0.409070	-0.354371	-0.18050	-0.35068196	-0.0270392	 0.0309811	-0.441406	-0.454271	-0.42233	-0.402884	-0.433613	-0.456636	-0.330912	-0.396511934	-0.453929	-0.59575	-0.61973	-0.43289	-0.6737	-0.61194	-0.40322	-0.184032	-0.087048	-0.2850787	-0.410463	-0.5921510	 0.1756005	-0.3782785	-0.44145	 0.0921999	-0.6692285	-0.72114	 0.1797274	-0.72068	-0.74573	 0.1076756
0	16	WALKING_DOWNSTAIRS	0.2956	-0.018390	-0.11987	 0.207252	-0.146994	 0.011435	 0.9178	-0.058483	-0.225382	-0.9578	-0.9555	-0.9106	0.09079	-0.014811453	-0.02931226	-0.101187	-0.261685	-0.30338	-0.0225373	-0.068265	 0.0835380	-0.45419	-0.528329	-0.44464	-0.10390	-0.05677	-0.061214	-0.62368	-0.58342	-0.540633	 0.1910798	 0.11918	 0.1910798	 0.11918	-0.165909	-0.07835	-0.309820	-0.42232	-0.59090	-0.59582	 0.03683	-0.134598	-0.04769	 0.266115	-0.208681	-0.03797	-0.44795844	-0.0026459	 0.0352941	-0.155445	-0.289958	-0.24197	-0.125683	-0.281507	-0.364027	-0.368978	-0.417064209	-0.376638	-0.42084	-0.47951	-0.37500	-0.4704	-0.56521	-0.52110	-0.282625	 0.079106	-0.1213216	 0.114032	-0.0534137	 0.0201392	-0.0745659	-0.09196	-0.0148414	-0.4882539	-0.47994	 0.0415473	-0.58966	-0.63348	 0.1029279
0	16	  WALKING_UPSTAIRS	0.2560	-0.014365	-0.12407	-0.397084	-0.163733	-0.129284	 0.8269	-0.080593	-0.379060	-0.9484	-0.9337	-0.9076	0.07625	 0.017372933	 0.03805336	-0.521089	-0.425626	-0.59341	 0.0718409	-0.048614	-0.0077929	-0.50809	-0.586383	-0.36503	-0.14091	-0.02962	-0.035416	-0.70726	-0.77472	-0.717101	-0.2339903	-0.33480	-0.2339903	-0.33480	-0.483219	-0.49307	-0.308261	-0.51819	-0.73771	-0.79729	-0.47498	-0.268064	-0.33585	-0.369636	-0.166324	-0.09456	-0.43803115	-0.2236450	-0.3015082	-0.546089	-0.468605	-0.56522	-0.538073	-0.417127	-0.620124	-0.332238	-0.535799235	-0.519560	-0.53240	-0.64202	-0.49243	-0.5099	-0.55960	-0.38731	-0.380644	-0.311988	-0.4197840	-0.370650	-0.4189243	-0.0937397	-0.4755977	-0.51993	 0.0673444	-0.6305467	-0.53249	-0.2792311	-0.78783	-0.82531	 0.1345379
0	17	          STANDING	0.2779	-0.017412	-0.11143	-0.991164	-0.968177	-0.970463	 0.9047	-0.257487	-0.202688	-0.9858	-0.9758	-0.9692	0.07409	 0.006578535	-0.00403600	-0.992094	-0.986661	-0.99122	-0.0269577	-0.077063	 0.0880562	-0.98137	-0.985121	-0.98554	-0.10129	-0.04045	-0.054633	-0.98926	-0.99370	-0.992327	-0.9776360	-0.97538	-0.9776360	-0.97538	-0.991743	-0.99036	-0.978185	-0.97768	-0.99367	-0.99237	-0.99093	-0.974171	-0.98023	-0.991319	-0.966427	-0.96700	-0.03255325	 0.0455208	 0.1075847	-0.992129	-0.986278	-0.98956	-0.992775	-0.988200	-0.991450	 0.257118	 0.073998732	 0.084723	-0.98070	-0.98733	-0.98595	-0.9818	-0.98395	-0.98673	-0.139035	-0.162737	 0.0601797	-0.980968	-0.9755048	 0.1190584	-0.9901628	-0.98947	 0.4268490	-0.9842911	-0.97726	-0.1156351	-0.99272	-0.99218	 0.3146178
0	17	           SITTING	0.2774	-0.014156	-0.11362	-0.994444	-0.961859	-0.965729	 0.9449	-0.002815	-0.135804	-0.9902	-0.9667	-0.9566	0.07507	 0.005609710	-0.00155448	-0.994341	-0.988637	-0.99053	-0.0425492	-0.066925	 0.0860054	-0.98964	-0.986129	-0.97971	-0.09425	-0.04111	-0.051090	-0.99526	-0.99498	-0.993841	-0.9727473	-0.96507	-0.9727473	-0.96507	-0.992815	-0.99145	-0.967178	-0.97541	-0.99633	-0.99445	-0.99397	-0.969928	-0.97484	-0.994657	-0.959789	-0.96292	 0.02848663	 0.1357490	 0.1839136	-0.994543	-0.988327	-0.98883	-0.994613	-0.989916	-0.990818	 0.232010	 0.088533900	 0.099508	-0.98841	-0.98879	-0.98162	-0.9900	-0.98481	-0.98097	 0.167685	-0.148799	 0.1234302	-0.973627	-0.9653997	 0.1260097	-0.9914273	-0.99032	 0.3815213	-0.9833693	-0.97471	-0.0181759	-0.99520	-0.99362	 0.3586824
0	17	            LAYING	0.2698	-0.016846	-0.10701	-0.972961	-0.944793	-0.953477	-0.1991	 0.658792	 0.722658	-0.9611	-0.9615	-0.9572	0.07791	 0.007068671	-0.00014354	-0.981489	-0.976961	-0.98281	-0.0234756	-0.094458	 0.1114405	-0.97589	-0.971484	-0.97620	-0.10205	-0.03620	-0.060493	-0.98079	-0.98314	-0.988222	-0.9530214	-0.94826	-0.9530214	-0.94826	-0.981608	-0.98013	-0.960733	-0.95933	-0.98554	-0.98204	-0.97436	-0.954648	-0.96541	-0.972439	-0.942792	-0.95012	-0.11514183	 0.0546076	 0.0834467	-0.981472	-0.977212	-0.98038	-0.983213	-0.978344	-0.983854	 0.188448	 0.027930588	 0.026575	-0.97195	-0.97367	-0.97616	-0.9772	-0.97063	-0.97836	 0.006568	 0.015485	 0.1319706	-0.961046	-0.9490425	-0.0494678	-0.9796873	-0.97966	 0.3742737	-0.9690144	-0.96002	-0.0465567	-0.98277	-0.98198	 0.2428509
0	17	           WALKING	0.2723	-0.018488	-0.10979	-0.319500	-0.017580	-0.265824	 0.9281	-0.179927	-0.190266	-0.9810	-0.9686	-0.9569	0.07732	 0.013009855	 0.02437533	-0.355493	-0.093539	-0.53430	-0.0092227	-0.083977	 0.0757133	-0.47981	-0.454933	-0.38604	-0.10996	-0.03793	-0.051381	-0.43130	-0.56020	-0.524423	-0.1511515	-0.46184	-0.1511515	-0.46184	-0.301093	-0.27567	-0.335010	-0.52249	-0.51717	-0.53971	-0.36099	-0.065027	-0.38283	-0.304806	-0.055614	-0.26239	-0.41494096	 0.0085714	-0.0933329	-0.423446	-0.194233	-0.52343	-0.343866	-0.047038	-0.543873	-0.436808	-0.400493416	-0.446732	-0.40772	-0.49017	-0.39881	-0.5048	-0.43924	-0.43877	-0.102583	-0.076168	-0.1632707	-0.429380	-0.5651625	 0.1743492	-0.3359389	-0.21123	 0.0274103	-0.5186181	-0.61532	 0.3515647	-0.58271	-0.52039	 0.1520442
0	17	WALKING_DOWNSTAIRS	0.2939	-0.016736	-0.08924	 0.187720	-0.060789	-0.231064	 0.9288	-0.151077	-0.160963	-0.9500	-0.9466	-0.9011	0.11825	-0.011382618	-0.00939838	-0.103436	-0.304064	-0.53633	 0.0677728	-0.123517	 0.0162879	-0.37044	-0.459282	-0.46846	-0.10777	-0.03817	-0.058252	-0.52680	-0.57214	-0.542771	 0.1489511	 0.09141	 0.1489511	 0.09141	-0.221632	-0.20658	-0.232642	-0.35269	-0.54033	-0.59232	-0.02262	-0.130273	-0.31808	 0.258942	-0.086053	-0.24541	-0.51456224	-0.1558010	-0.1133332	-0.215092	-0.351268	-0.49867	-0.071877	-0.298931	-0.573044	-0.508557	-0.559085846	-0.452939	-0.31641	-0.45113	-0.40338	-0.3932	-0.46939	-0.54095	-0.279498	-0.074445	-0.1547268	 0.058068	-0.0618877	-0.0553634	-0.1886804	-0.23654	-0.0445946	-0.4094388	-0.42887	-0.0258920	-0.57735	-0.64340	 0.1630453
0	17	  WALKING_UPSTAIRS	0.2526	-0.022865	-0.12129	-0.062953	-0.013172	-0.230221	 0.8535	-0.284154	-0.298171	-0.9495	-0.9160	-0.9302	0.07680	 0.030835651	 0.00759534	-0.292666	-0.349792	-0.65743	-0.0304251	-0.054846	 0.0560931	-0.49656	-0.493044	-0.23440	-0.14266	-0.04145	-0.022348	-0.60604	-0.67672	-0.610586	-0.0128062	-0.10288	-0.0128062	-0.10288	-0.357234	-0.39091	-0.235191	-0.44084	-0.63737	-0.68231	-0.13975	-0.117520	-0.39992	-0.035538	-0.025278	-0.20482	-0.52923451	-0.1566944	-0.2583214	-0.360272	-0.377052	-0.63302	-0.287219	-0.365114	-0.680326	-0.576044	-0.474055998	-0.552823	-0.41622	-0.52144	-0.32427	-0.5245	-0.48115	-0.27789	-0.230934	-0.210552	-0.3491786	-0.150306	-0.2173932	-0.1844085	-0.3602999	-0.43738	-0.0890136	-0.5040670	-0.49644	-0.1035209	-0.66901	-0.72416	 0.0865542
0	19	          STANDING	0.2782	-0.015424	-0.10904	-0.989911	-0.944430	-0.952600	 0.9440	-0.223898	 0.130644	-0.9924	-0.9714	-0.9589	0.07541	 0.009913383	 0.00129216	-0.984792	-0.970543	-0.98614	-0.0250906	-0.063143	 0.0710520	-0.94611	-0.969576	-0.96073	-0.09905	-0.04229	-0.052377	-0.97513	-0.98810	-0.983454	-0.9605057	-0.96255	-0.9605057	-0.96255	-0.983069	-0.97964	-0.941745	-0.93795	-0.98580	-0.98307	-0.98735	-0.952873	-0.96854	-0.991162	-0.943194	-0.94775	 0.04241640	-0.0362605	 0.0261012	-0.985040	-0.970011	-0.98346	-0.985914	-0.973589	-0.987525	 0.199136	-0.112513812	 0.028631	-0.94787	-0.97506	-0.96510	-0.9466	-0.96697	-0.96321	-0.283665	-0.291797	-0.1139764	-0.968911	-0.9642591	 0.0017811	-0.9791354	-0.97918	 0.2907371	-0.9585781	-0.93672	-0.2470236	-0.98454	-0.98223	 0.0645677
0	19	           SITTING	0.2738	-0.016739	-0.10871	-0.976358	-0.950389	-0.951930	 0.5814	 0.360344	 0.489127	-0.9694	-0.9700	-0.9604	0.07537	 0.013792101	 0.00173107	-0.987043	-0.979268	-0.98670	-0.0214151	-0.052021	 0.0968981	-0.98463	-0.959758	-0.96559	-0.10099	-0.04252	-0.059080	-0.98846	-0.98747	-0.985311	-0.9620741	-0.95176	-0.9620741	-0.95176	-0.986424	-0.98421	-0.942229	-0.95049	-0.98945	-0.98583	-0.97924	-0.960763	-0.96634	-0.975204	-0.948053	-0.94751	-0.31528806	-0.0074106	-0.0035782	-0.986776	-0.979142	-0.98398	-0.988577	-0.981000	-0.988152	 0.091700	-0.092575910	 0.018538	-0.98174	-0.96819	-0.96824	-0.9856	-0.95560	-0.96787	-0.019287	-0.393022	-0.1473670	-0.962633	-0.9528023	-0.0538580	-0.9837516	-0.98369	 0.2684566	-0.9642388	-0.95048	-0.1924516	-0.98673	-0.98542	 0.0978646
0	19	            LAYING	0.2727	-0.017143	-0.10898	-0.965020	-0.973450	-0.984673	-0.6800	 0.725647	 0.687624	-0.9590	-0.9870	-0.9888	0.07723	 0.011149573	-0.00098869	-0.983605	-0.974525	-0.98826	-0.0312073	-0.095263	 0.1086051	-0.98136	-0.963618	-0.97320	-0.09560	-0.03715	-0.059916	-0.97611	-0.98461	-0.986958	-0.9662608	-0.96319	-0.9662608	-0.96319	-0.984784	-0.98067	-0.953263	-0.95591	-0.98534	-0.98025	-0.97453	-0.972799	-0.98534	-0.962085	-0.974832	-0.98474	-0.25318866	 0.2924929	 0.2937223	-0.983479	-0.974878	-0.98651	-0.985278	-0.975964	-0.988559	 0.135277	 0.083822703	 0.117029	-0.97420	-0.97206	-0.97393	-0.9839	-0.95983	-0.97542	 0.249209	-0.156450	 0.0518655	-0.971957	-0.9640568	 0.1684812	-0.9806216	-0.97945	 0.2113171	-0.9656247	-0.95750	 0.0778651	-0.98189	-0.97933	 0.0457007
0	19	           WALKING	0.2739	-0.019177	-0.12274	-0.048905	 0.181802	-0.139478	 0.9352	-0.223338	-0.089843	-0.9699	-0.9587	-0.9292	0.08222	 0.014411348	-0.03275287	 0.110307	 0.080927	-0.17939	-0.0274971	-0.075157	 0.0798107	-0.02644	-0.114406	-0.10420	-0.08324	-0.03071	-0.060309	 0.08012	-0.29159	-0.213494	 0.0648173	-0.09939	 0.0648173	-0.09939	 0.109451	 0.03566	 0.100045	-0.02185	-0.16470	-0.27149	-0.02998	 0.169259	-0.10442	-0.057882	 0.112615	-0.23387	-0.17644754	 0.0570767	 0.3518600	 0.033638	 0.010732	-0.12937	 0.090837	 0.085401	-0.227830	-0.214787	-0.388095890	-0.005404	 0.22814	-0.09735	-0.01050	-0.1084	-0.13301	-0.22027	-0.093616	-0.076583	-0.0330195	 0.032227	-0.3247934	 0.3073950	 0.0730180	-0.02229	 0.1249981	-0.0952460	-0.14160	 0.1743592	-0.26244	-0.33615	 0.2503827
0	19	WALKING_DOWNSTAIRS	0.2627	-0.014594	-0.13370	 0.626917	 0.514816	 0.049322	 0.8819	-0.215018	-0.126147	-0.8997	-0.9179	-0.8994	0.07309	-0.038687211	-0.00955202	 0.544273	 0.355307	-0.02001	-0.2057754	 0.027471	 0.1639625	 0.26766	 0.048315	-0.03141	-0.03374	-0.03946	-0.054557	 0.17915	-0.01463	 0.116646	 0.6446043	 0.41347	 0.6446043	 0.41347	 0.434490	 0.45061	 0.418005	 0.23782	 0.08758	-0.04390	 0.53701	 0.494458	 0.11066	 0.658507	 0.427929	-0.07836	-0.32313720	 0.0126114	 0.2939564	 0.474317	 0.276717	 0.05959	 0.476804	 0.349771	-0.098393	-0.240576	-0.387547819	-0.116947	 0.47496	 0.14708	 0.21067	 0.1966	-0.02849	-0.21589	-0.147027	 0.101341	 0.1956649	 0.586638	 0.0828631	 0.2264617	 0.5384048	 0.31635	 0.1746794	 0.2039798	 0.03204	 0.1634180	-0.02290	-0.14325	 0.1851855
